symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
MYG.AX,3.0199999809265137,2.0996782170418995,2.0518425171578087,0.020115890528731504,1.476105870820172,0.3017241671663695,59.999990463256836,83.33333333333333,55.46218049651578,13.713244440926715,-40.000009536743164,0.08733331362406413,4.0,1,1,1.0,1.0,1.532394000358993,-0.09880638855218982,,AU,75.53921600862985,Mayfield Group Holdings Limited,Technology
VFY.AX,3.25,0.9556678485193351,1.27986992449505,2.8770648181806964,0.6666666666666667,0.9117646522587985,100.0,90.90908828188985,72.22220971261171,267.13087774964794,-0.0,0.1300000508626302,4.0,1,1,1.0,1.0,0.8265450143519424,0.0,,AU,75.49067005594483,VITRAFY FPO [VFY],Technology
CVL.AX,1.7599999904632568,1.6693014791482845,1.7614264026582998,0.001314778172793829,0.5560827449168175,0.07193838903610383,100.0,95.65217842001056,75.55556850669373,104.76187100001705,-0.0,0.014999993642171224,4.0,1,1,1.0,1.0,1.1870675126481858,0.0,,AU,75.46519678890091,Civmec Limited,Industrials
TML.AX,0.04699999839067459,0.8488768908061909,1.2078079093533325,0.15836131633899503,0.3428570911592368,0.021739093463565062,,,,,,0.0,2.0,0,0,1.0,1.0,2.3314995601828485,0.0,,AU,75.4387782503449,Timah Resources Limited,Utilities
ELT.AX,0.4000000059604645,2.0505886534429063,2.018717120109932,7.409173811745816e-07,2.0769232356336755,0.025641078544558438,80.00001192093322,81.21213175377325,59.09092017442498,107.20727595018789,-19.99998807906678,0.009666661421457926,4.0,1,1,1.0,1.0,1.3213790176990672,-0.14893615537231564,,AU,75.29454771747973,Elementos Limited,Basic Materials
IPG.AX,6.079999923706055,2.8051410331773328,2.5278853697261505,1.3108835371441516,1.160362274990884,0.24820723005075385,79.99998996132096,82.94668287379137,47.596155499389624,50.42680645470075,-20.00001003867903,0.14999996821085612,4.0,1,1,1.0,1.0,1.2259423301917094,-0.04251968267425299,,AU,75.23639698535166,IPD Group Limited,Industrials
EIQ.AX,1.2899999618530273,4.434230118170479,3.627186704070618,19.043976704541734,3.6363635747885894,0.767123189243599,70.2702667871647,77.80939873235644,67.532466728222,-10.903464205771906,-29.729733212835296,0.05999999841054281,4.0,1,1,1.0,1.0,0.8830129335478072,-0.07857144012743134,,AU,75.1325612200629,Echo IQ Limited,Healthcare
AS1.AX,0.14499999582767487,1.7659310652558555,1.8266315740167793,0.1147900981213384,1.5862070737355722,0.0,59.99998807907389,53.33332935969127,56.249993015081834,55.99998052914246,-40.00001192092611,0.0063333342472712195,4.0,1,1,1.0,1.0,1.7151279085644697,-0.06451616314521791,,AU,74.98622481168817,Asara Resources Limited,Basic Materials
GW1.AX,0.08100000023841858,1.496398750222014,1.6447524881551845,1.4997908279610024,1.4444443677923826,0.7608695669779255,89.6551768433893,91.95402357911858,74.46808797328825,95.62841816217544,-10.344823156610694,0.0033333333830038708,4.0,1,1,1.0,1.0,0.6764174314443313,-0.03571426987546622,,AU,74.82427850589481,Greenwing Resources Ltd,Basic Materials
CCE.AX,0.1550000011920929,0.07886394401629947,0.7623153637331144,1.0148303861901622,0.1320754597623306,1.7678570787099268,100.0,100.0,67.91044946242944,100.94877254063375,-0.0,0.01786666512489319,4.0,1,1,1.0,1.0,2.298627848540558,-0.18421050980480735,,AU,74.8143046374031,Carnegie Clean Energy Limited,Utilities
