symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
KFL.NZ,1.215000033378601,-0.06297544641413366,0.7104767565246086,-0.008914497104295553,-0.008658628576895033,0.007719333978308374,63.565084748118444,80.56804519899651,65.4783182972123,26.27561357339807,-36.434915251881556,0.0100966215133667,3.0,1,1,1.0,0.0,1.1580395455250252,-0.04451978962513925,,NZ,58.59234332506442,Kingfish Limited,
VHP.NZ,1.8899999856948853,0.13816981641286172,0.7863033857285113,-0.05112659699654742,0.03183976345231132,-0.005000705716922127,100.0,97.43589978716557,62.081564373839235,85.03138794458063,-0.0,0.028971028327941895,3.0,1,1,1.0,0.0,0.9756186691716786,-0.16095497159429184,,NZ,57.30827590665665,Vital Healthcare Property Trust,Real Estate
AIA.NZ,8.329999923706055,0.5845587000248919,1.0294472889955943,-0.011013494805698059,0.10639218846269549,-0.060948828244561604,100.0,75.95819976675445,47.70641359011959,97.76002585681779,-0.0,0.07333335876464844,3.0,1,1,0.0,1.0,1.0003368588685158,-0.08350242286464005,,NZ,56.96554864412682,Auckland International Airport Limited,Industrials
HLG.NZ,9.850000381469727,1.7000513884570436,1.7821762908292298,0.04218779534948617,0.3918591055114513,-0.010441433238137732,12.500074505728994,19.26229435826451,34.93975765180083,-43.83038705625664,-87.49992549427101,0.11399993896484376,2.0,0,0,1.0,1.0,1.0127405772595486,-0.05741621423413246,,NZ,56.84120573204611,Hallenstein Glasson Holdings Limited,Consumer Cyclical
CVT.NZ,0.7049999833106995,0.3656967760073195,0.8942626800870987,0.0015433513365765129,0.27777772258829403,0.03676467043408915,64.2856595467492,83.33331914174978,48.78048922319172,40.579622259056094,-35.71434045325079,0.013666669527689615,4.0,1,1,1.0,1.0,0.09412921976273386,-0.11320758677892528,,NZ,56.743588232346596,Comvita Limited,Consumer Defensive
MFT.NZ,63.209999084472656,-0.37529699287999346,0.6179481950886627,-0.1409441834946964,-0.11309077508679566,-0.006912842590072077,84.43477464758831,81.04347560716714,66.99163600506076,72.78020201873251,-15.565225352411685,1.4566673278808593,4.0,1,1,1.0,1.0,1.1190829766099006,-0.09141872413756424,,NZ,56.430428717933125,Mainfreight Limited,Industrials
TAH.NZ,4.760000228881836,1.8640092697979136,1.8928142659986897,-0.02790565135744179,0.5383378481462777,-0.014304002891193712,26.051521714350848,32.140635092518714,43.614249496838056,-78.16916557072506,-73.94847828564914,0.05687395731608073,0.0,0,0,0.0,0.0,2.038364424658217,-0.3491122153788514,,NZ,56.27618224189772,Third Age Health Services Limited,Healthcare
FPH.NZ,37.18000030517578,-0.08688786350799078,0.7024239991487377,-0.1310441591461054,-0.02271881412761656,-0.09537708794353283,89.05379926905013,85.21954446328596,75.26255533981966,59.887731117227034,-10.946200730949867,0.6580001831054687,2.0,1,1,0.0,0.0,1.2393561377951785,-0.09822942716532646,,NZ,56.01641491121294,Fisher & Paykel Healthcare Corporation Limited,Healthcare
MLN.NZ,0.8289999961853027,-0.1844246428023869,0.6713847541763218,-0.08444662965281056,-0.036030446617434486,-0.01656111269498639,68.10971095063876,88.86368559809942,58.97762694319051,50.73935076275474,-31.89028904936124,0.00866527557373047,2.0,1,1,0.0,0.0,1.3786454088781324,-0.11925644824003101,,NZ,55.8805741362939,Marlin Global Limited,
VGL.NZ,2.2200000286102295,-0.9550403086813624,0.4976445041840803,0.3367693340840344,-0.4269972842614055,0.20652173279251196,36.00001068115438,40.80000701904428,55.8593810390472,-46.00432563477189,-63.99998931884562,0.08533329963684082,3.0,1,1,1.0,0.0,1.3369767940045147,-0.4,,NZ,55.2874774628963,Vista Group International Limited,Technology
NZM.NZ,1.149999976158142,0.015363711993664524,0.738202036222409,0.007279209507327881,0.0038819230009461414,0.004366703567751484,84.61538461538461,52.93040293040293,48.648648648648646,127.70270270270296,-15.384615384615385,0.012999987602233887,4.0,1,1,1.0,1.0,0.5785496592611031,-0.02398224270528604,,NZ,55.25800829455959,NZME Limited,Communication Services
